sales_price,rating,delivery_type,amazon_prime__y_or_n,best_seller_tag__y_or_n,product_details__k_v_pairs/Customer_Reviews,discount_percentage
539,3.3,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,55%
764,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
799,3.3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,60%
274,4.7,fulfilled_by_merchant,N,N,4.7 out of 5 stars 3 customer reviews,
3300,3.3,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 4 customer reviews,44%
359,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,72%
,4.1,fulfilled_by_merchant,N,N,Be the first to review this item,
265,5,fulfilled_by_merchant,N,N,Be the first to review this item,
899,4,fulfilled_by_amazon,Y,N,3.8 out of 5 stars 5 customer reviews,55%
599,3.7,fulfilled_by_amazon,Y,N,3.9 out of 5 stars 22 customer reviews,59%
178,3.8,fulfilled_by_merchant,N,N,3.2 out of 5 stars 3 customer reviews,
358,3.5,fulfilled_by_merchant,N,N,3.5 out of 5 stars 16 customer reviews,
2889,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
314,4,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,55%
310,2,fulfilled_by_merchant,N,N,,
739,3.2,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 4 customer reviews,
539,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
288,4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 10 customer reviews,
1799,4.2,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 9 customer reviews,
590,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 2 customer reviews,50%
449,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,82%
,3.3,fulfilled_by_merchant,N,N,3.3 out of 5 stars 3 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
349,4,fulfilled_by_merchant,N,N,Be the first to review this item,50%
796,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
2856,4.5,fulfilled_by_merchant,N,N,,
249,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,75%
1169,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,55%
549,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,61%
784,4,fulfilled_by_merchant,N,N,Be the first to review this item,
474,3.6,fulfilled_by_amazon,N,N,3.6 out of 5 stars 7 customer reviews,72%
839,3,fulfilled_by_amazon,Y,N,Be the first to review this item,30%
306,4.8,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
199,4.4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
699,3.4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
1599,4.2,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,30%
931,1,fulfilled_by_merchant,N,N,Be the first to review this item,
679,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,72%
266,3.5,fulfilled_by_amazon,N,N,3.6 out of 5 stars 184 customer reviews,84%
699,3.2,fulfilled_by_merchant,N,N,3.2 out of 5 stars 3 customer reviews,
1199,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 22 customer reviews,
749,4.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,60%
,1,fulfilled_by_merchant,N,N,Be the first to review this item,
737,3.5,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 9 customer reviews,
293,3.9,fulfilled_by_merchant,N,N,3.7 out of 5 stars 16 customer reviews,
628,4.2,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 19 customer reviews,
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
699,4,fulfilled_by_merchant,Y,N,Be the first to review this item,30%
369,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 2 customer reviews,
299,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 60 customer reviews,
840,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 48 customer reviews,
325,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 3 customer reviews,67%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
399,4.8,fulfilled_by_amazon,N,N,5.0 out of 5 stars 6 customer reviews,60%
990,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
199,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 5 customer reviews,71%
895,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
809,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,55%
1285,3,fulfilled_by_merchant,N,N,Be the first to review this item,14%
909,3,fulfilled_by_amazon,Y,N,Be the first to review this item,30%
2502,4,fulfilled_by_merchant,N,N,Be the first to review this item,
1310,4.1,fulfilled_by_amazon,Y,N,3.9 out of 5 stars 3 customer reviews,70%
2419,4.1,fulfilled_by_merchant,N,N,Be the first to review this item,20%
1200,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,62%
449,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,50%
1999,3.5,fulfilled_by_amazon,Y,N,3.5 out of 5 stars 2 customer reviews,78%
272,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
848,3,fulfilled_by_merchant,N,N,Be the first to review this item,
479,4.4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,40%
943,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,37%
439,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,24%
595,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,
599,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 6 customer reviews,69%
249,3.8,fulfilled_by_merchant,N,N,3.9 out of 5 stars 3 customer reviews,50%
300,4.1,fulfilled_by_merchant,N,N,3.9 out of 5 stars 12 customer reviews,
258,4.1,fulfilled_by_merchant,N,N,3.7 out of 5 stars 3 customer reviews,
,3.7,fulfilled_by_merchant,N,N,Be the first to review this item,
249,3.6,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
300,3.9,fulfilled_by_merchant,N,N,3.7 out of 5 stars 7 customer reviews,62%
878,3.6,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 8 customer reviews,26%
749,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 14 customer reviews,50%
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,46%
549,4.2,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 2 customer reviews,57%
555,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 16 customer reviews,72%
380,4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,62%
499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
499,3.2,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 20 customer reviews,
,1.8,fulfilled_by_merchant,N,N,Be the first to review this item,
499,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,67%
549,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,44%
2499,4.6,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
579,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 9 customer reviews,58%
704,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 3 customer reviews,45%
427,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 22 customer reviews,84%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
539,5,fulfilled_by_merchant,N,N,Be the first to review this item,46%
315,2.8,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,37%
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
791,3.8,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 2 customer reviews,50%
189,2.5,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,81%
548,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
269,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
299,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
750,2.4,fulfilled_by_merchant,N,N,3.5 out of 5 stars 2 customer reviews,
449,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 34 customer reviews,
599,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,65%
325,5,fulfilled_by_amazon,N,N,Be the first to review this item,59%
260,3.8,fulfilled_by_merchant,N,N,3.8 out of 5 stars 5 customer reviews,
949,4.4,fulfilled_by_amazon,Y,N,4.4 out of 5 stars 7 customer reviews,50%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
299,5,fulfilled_by_merchant,N,N,Be the first to review this item,70%
799,3.9,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 3 customer reviews,55%
224,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
396,4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 6 customer reviews,
599,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,79%
1367,4.1,fulfilled_by_amazon,Y,N,3.8 out of 5 stars 3 customer reviews,5%
999,3.9,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 71 customer reviews,71%
561,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
2859,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,20%
260,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 712 customer reviews,
959,3.6,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 4 customer reviews,20%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
549,4.2,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 3 customer reviews,69%
1034,3.5,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 6 customer reviews,
199,3.6,fulfilled_by_amazon,N,N,3.6 out of 5 stars 28 customer reviews,33%
587,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 430 customer reviews,74%
467,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 140 customer reviews,
453,3,fulfilled_by_merchant,N,N,3.8 out of 5 stars 3 customer reviews,24%
799,3.5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,1,fulfilled_by_merchant,N,N,Be the first to review this item,
299,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 7 customer reviews,62%
599,4.1,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
633,3.8,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 10 customer reviews,
1299,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
450,4.3,fulfilled_by_amazon,N,N,4.2 out of 5 stars 8 customer reviews,44%
,3.9,fulfilled_by_merchant,N,N,Be the first to review this item,
249,3,fulfilled_by_merchant,Y,N,Be the first to review this item,65%
645,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
1728,1,fulfilled_by_merchant,Y,N,Be the first to review this item,13%
1169,3.7,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 3 customer reviews,10%
580,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 4 customer reviews,
349,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 29 customer reviews,46%
249,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,69%
592,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
439,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,56%
278,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
399,3.8,fulfilled_by_merchant,N,N,3.5 out of 5 stars 3 customer reviews,
545.58,1,fulfilled_by_merchant,N,N,Be the first to review this item,58%
549,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,50%
399,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 4 customer reviews,
549,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,72%
139,5,fulfilled_by_merchant,Y,N,,72%
5635,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,13%
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
374,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,32%
3021,4,fulfilled_by_merchant,N,N,,
379,2.5,fulfilled_by_merchant,Y,N,Be the first to review this item,
299,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,25%
799,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 13 customer reviews,
815,3.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
749,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
600,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
974,4,fulfilled_by_merchant,N,N,,
1049,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
3789,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,20%
349,2.9,fulfilled_by_amazon,N,N,2.9 out of 5 stars 3 customer reviews,50%
1399,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 2 customer reviews,65%
202,3.7,fulfilled_by_amazon,N,N,3.7 out of 5 stars 2 customer reviews,55%
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
959,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 3 customer reviews,60%
288,4.2,fulfilled_by_merchant,N,N,4.2 out of 5 stars 4 customer reviews,
419,4,fulfilled_by_amazon,N,N,4.1 out of 5 stars 8 customer reviews,72%
333,3.7,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,
399,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,77%
339,3.8,fulfilled_by_amazon,N,N,3.3 out of 5 stars 3 customer reviews,74%
399,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 4 customer reviews,
799,2.8,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 2 customer reviews,60%
1735,3.7,fulfilled_by_merchant,Y,N,Be the first to review this item,50%
454,4.2,fulfilled_by_merchant,N,N,4.1 out of 5 stars 11 customer reviews,
299,3.7,fulfilled_by_amazon,N,N,3.9 out of 5 stars 32 customer reviews,77%
314,1,fulfilled_by_merchant,N,N,Be the first to review this item,68%
751,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 2 customer reviews,62%
569,3.8,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,71%
349,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
199,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,60%
1590,4.8,fulfilled_by_merchant,N,N,4.8 out of 5 stars 9 customer reviews,
999,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,33%
446,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,68%
274,3.9,fulfilled_by_amazon,N,N,3.6 out of 5 stars 3 customer reviews,75%
829,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 8 customer reviews,58%
920,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,20%
3069,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
447,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
329,5,fulfilled_by_merchant,N,N,Be the first to review this item,78%
3069,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
1299,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 2 customer reviews,57%
199,3.1,fulfilled_by_merchant,N,N,3.2 out of 5 stars 9 customer reviews,
549,3.9,fulfilled_by_merchant,N,N,3.4 out of 5 stars 9 customer reviews,45%
899,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
,3.3,fulfilled_by_merchant,N,N,Be the first to review this item,
999,3.6,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 350 customer reviews,
499,3.6,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 16 customer reviews,
,4.1,fulfilled_by_merchant,N,N,,
1799,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 4 customer reviews,10%
522,3,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 25 customer reviews,
1095,4.9,fulfilled_by_merchant,Y,N,Be the first to review this item,62%
650,3.2,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 5 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
493,3.8,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 4 customer reviews,
449,4.5,fulfilled_by_merchant,Y,N,4.8 out of 5 stars 6 customer reviews,
299,5,fulfilled_by_merchant,N,N,Be the first to review this item,50%
899,2.9,fulfilled_by_merchant,N,N,2.8 out of 5 stars 3 customer reviews,
2749,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
1198,1,fulfilled_by_merchant,N,N,1.0 out of 5 stars 1 customer review,40%
359,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,
245,3.2,fulfilled_by_merchant,N,N,3.0 out of 5 stars 3 customer reviews,
298,3.5,fulfilled_by_amazon,N,N,3.4 out of 5 stars 35 customer reviews,90%
1080,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,63%
4979,3.5,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 5 customer reviews,
699,3.3,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 24 customer reviews,76%
408,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
798,5,fulfilled_by_amazon,Y,N,Be the first to review this item,64%
599,3.1,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 18 customer reviews,
599,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,40%
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
209,4.5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 2 customer reviews,30%
1499,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 2 customer reviews,40%
852,3.9,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 6 customer reviews,55%
569,3,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
1199,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 6 customer reviews,20%
349,3.5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 8 customer reviews,
549,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
179,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,55%
245,3,fulfilled_by_merchant,N,N,Be the first to review this item,
549,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 84 customer reviews,54%
249,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
572,3.6,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 13 customer reviews,
607,3,fulfilled_by_amazon,Y,N,3.5 out of 5 stars 2 customer reviews,53%
1034,5,fulfilled_by_amazon,Y,N,Be the first to review this item,55%
549,3.4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,57%
529,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,64%
3599,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,20%
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 3 customer reviews,23%
449,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,55%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
,2.3,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
1809,4.4,fulfilled_by_merchant,N,N,,20%
1598,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,69%
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,33%
,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,
474,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,52%
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
2349,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,20%
799,3,fulfilled_by_merchant,N,N,Be the first to review this item,
1449,4.7,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 4 customer reviews,
735,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
987,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 5 customer reviews,55%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
364,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,48%
1150,3,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,49%
699,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
1374,4.1,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
299,3.4,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 8 customer reviews,50%
387,3.2,fulfilled_by_merchant,N,N,3.0 out of 5 stars 14 customer reviews,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
138,3.7,fulfilled_by_merchant,N,N,3.8 out of 5 stars 38 customer reviews,
599,3.4,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 25 customer reviews,81%
896,4.4,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 8 customer reviews,
1231,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 2 customer reviews,35%
639,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,20%
849,4.2,fulfilled_by_merchant,N,N,4.8 out of 5 stars 4 customer reviews,
3249,5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
549,3.9,fulfilled_by_merchant,N,N,4.0 out of 5 stars 10 customer reviews,8%
279,4.5,fulfilled_by_merchant,N,N,4.4 out of 5 stars 338 customer reviews,
457,4.2,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 21 customer reviews,
548,4.2,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
1038,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,60%
399,4.3,fulfilled_by_merchant,N,N,4.2 out of 5 stars 3 customer reviews,50%
,3.9,fulfilled_by_merchant,N,N,3.8 out of 5 stars 45 customer reviews,
969,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
